,Zip Code,Population,Density,RUCC_2023,PerCapitaPersonalIncome
9680,48103,55118.0,327.0,2.0,77537
9681,48131,7060.0,54.4,3.0,59956
9682,48174,31633.0,297.9,1.0,52727
9683,48348,24605.0,286.9,1.0,90781
9684,48441,4041.0,15.4,9.0,61320
9685,48615,2729.0,18.3,6.0,45517
9686,48738,1085.0,38.5,9.0,50791
9687,48768,9697.0,35.7,6.0,47501
9688,48801,12691.0,68.6,6.0,45517
9689,48807,853.0,11.8,6.0,45517
9690,48851,2161.0,26.8,1.0,43547
9691,48915,10740.0,2285.7,2.0,52560
9692,49065,6290.0,55.9,6.0,52427
9693,49115,458.0,132.4,3.0,61127
9694,49201,45222.0,114.3,3.0,48818
9695,49247,5690.0,25.7,4.0,51391
9696,49263,65.0,249.4,3.0,48818
9697,49305,2134.0,17.9,6.0,45437
9698,49402,1269.0,4.0,7.0,50216
9699,49454,4796.0,25.3,7.0,50216
9700,49455,4831.0,22.4,8.0,48691
9701,49630,1474.0,12.6,3.0,85936
9702,49644,2152.0,7.2,9.0,38030
9703,49649,7101.0,26.4,3.0,67800
9704,49684,40681.0,155.9,3.0,67800
9705,49721,14164.0,21.1,7.0,50689
9706,49757,1072.0,95.1,9.0,58255
9707,49764,363.0,2355.1,7.0,75812
9708,49796,283.0,53.9,7.0,71589
9709,49878,3344.0,2.8,5.0,47667
9710,49883,118.0,0.2,9.0,48919
9711,49929,230.0,5.0,9.0,49622
9712,49952,111.0,0.7,5.0,45077
9713,49955,389.0,13.2,5.0,45077
9714,50025,3064.0,6.0,9.0,64517
9715,50032,352.0,368.4,2.0,66761
9716,50068,363.0,3.2,8.0,49937
9717,50106,852.0,5.0,4.0,49357
9718,50150,974.0,6.6,9.0,58282
9719,50236,1650.0,18.5,3.0,55798
9720,50469,1465.0,6.4,5.0,79493
9721,50482,868.0,11.6,5.0,79493
9722,50599,376.0,2.8,9.0,68410
9723,50660,1332.0,13.3,8.0,60549
9724,50682,1897.0,8.6,6.0,61848
9725,50701,30817.0,145.8,3.0,55529
9726,50857,189.0,1.4,9.0,64379
9727,51024,1874.0,8.1,6.0,66979
9728,51063,1066.0,6.7,8.0,60126
9729,51454,1534.0,5.9,7.0,54564
9730,51455,2296.0,8.0,7.0,65159
9731,51501,35426.0,566.6,2.0,58306
9732,52038,636.0,8.4,8.0,60775
9733,52133,778.0,6.6,7.0,62049
9734,52151,1849.0,5.9,8.0,55377
9735,52161,1317.0,9.4,7.0,62049
9736,52164,335.0,5.1,6.0,53333
9737,52235,740.0,150.6,3.0,63487
9738,52309,460.0,6.2,6.0,56935
9739,52318,859.0,9.0,2.0,70193
9740,52345,1517.0,179.5,2.0,70193
9741,52566,199.0,73.9,5.0,47419
9742,52730,5076.0,53.6,4.0,53442
9743,52806,28288.0,356.0,2.0,66748
9744,53013,3326.0,44.4,3.0,63878
9745,53015,2661.0,25.9,4.0,57585
9746,53027,23279.0,97.4,1.0,73187
9747,53036,2994.0,43.1,4.0,58374
9748,53186,33065.0,1015.9,1.0,91766
9749,53517,1925.0,16.8,2.0,77996
9750,53528,6258.0,51.7,2.0,77996
9751,53561,1970.0,21.1,4.0,66107
9752,53569,1267.0,11.1,6.0,53781
9753,53820,2235.0,9.6,6.0,53781
9754,53923,2139.0,10.7,2.0,67169
9755,54007,1020.0,8.3,1.0,70354
9756,54113,3577.0,802.8,3.0,64867
9757,54129,3047.0,16.2,3.0,61851
9758,54153,7054.0,27.0,2.0,55183
9759,54157,5843.0,25.4,6.0,53841
9760,54210,758.0,11.0,6.0,78073
9761,54216,6246.0,22.3,2.0,58406
9762,54417,39.0,48.3,3.0,62707
9763,54452,18407.0,16.1,6.0,56296
9764,54481,28614.0,173.2,4.0,57490
9765,54488,1216.0,11.7,8.0,50617
9766,54489,1660.0,14.5,4.0,56746
9767,54565,39.0,0.1,9.0,56207
9768,54638,1680.0,11.7,4.0,52978
9769,54723,1137.0,14.3,1.0,61101
9770,54767,3604.0,16.6,1.0,61101
9771,54835,872.0,2.4,9.0,54542
9772,54857,59.0,80.8,6.0,60564
9773,54914,30890.0,669.8,3.0,64867
9774,54960,2493.0,9.2,8.0,51068
9775,55088,1772.0,19.6,4.0,55702
9776,55305,21406.0,888.4,1.0,95574
9777,55359,6256.0,57.6,1.0,95574
9778,55435,13965.0,1824.3,1.0,95574
9779,55449,28165.0,503.7,1.0,62935
9780,55607,183.0,0.2,8.0,57668
9781,55724,669.0,1.1,2.0,59235
9782,55736,1347.0,1.7,2.0,59235
9783,55751,1638.0,10.3,2.0,59235
9784,55939,1973.0,9.4,3.0,56844
9785,55944,7324.0,48.5,3.0,60718
9786,55961,461.0,5.4,3.0,56844
9787,55962,777.0,4.7,3.0,56844
9788,56021,1088.0,11.7,3.0,60524
9789,56024,3311.0,64.4,3.0,55016
9790,56082,14475.0,45.1,3.0,60524
9791,56097,3692.0,7.7,8.0,55356
9792,56289,639.0,5.0,4.0,61664
9793,56318,1048.0,10.1,8.0,62276
9794,56320,8471.0,61.1,3.0,63053
9795,56326,1472.0,6.0,6.0,65827
9796,56386,670.0,13.0,1.0,53553
9797,56467,2517.0,8.0,9.0,57515
9798,56475,1568.0,9.0,6.0,53069
9799,56511,1954.0,11.6,6.0,60360
9800,56588,449.0,3.3,6.0,59478
9801,56651,652.0,3.8,8.0,48138
9802,56669,303.0,0.5,7.0,55115
9803,56673,735.0,2.4,9.0,61800
9804,56676,1640.0,3.1,8.0,54531
9805,56683,854.0,5.3,7.0,53382
9806,56728,1493.0,3.0,9.0,64925
9807,57076,411.0,1.3,6.0,89740
9808,57218,360.0,2.0,9.0,75160
9809,57261,399.0,2.3,9.0,73994
9810,57321,431.0,1.4,8.0,82324
9811,57369,2411.0,2.1,9.0,57355
9812,57374,415.0,2.1,2.0,73312
9813,57424,214.0,0.5,9.0,97495
9814,57448,498.0,1.1,9.0,93731
9815,57456,818.0,0.8,9.0,78240
9816,57481,369.0,0.8,5.0,75470
9817,57547,149.0,0.2,9.0,45622
9818,57641,357.0,0.4,9.0,39427
9819,57645,158.0,0.2,9.0,39427
9820,57732,2189.0,7.3,6.0,75362
9821,57788,422.0,0.8,7.0,51470
9822,58047,4163.0,23.0,3.0,73185
9823,751,20677.0,169.9,4.0,
9824,786,360.0,540.3,1.0,
9825,1003,11357.0,6164.3,3.0,63544
9826,1050,2438.0,24.6,3.0,63544
9827,1256,680.0,7.3,3.0,70945
9828,1266,1295.0,19.2,3.0,70945
9829,1270,796.0,9.6,3.0,70945
9830,1560,4396.0,476.5,2.0,69301
9831,1843,25002.0,2861.6,1.0,84017
9832,1906,28222.0,1009.1,1.0,84017
9833,2124,56649.0,7301.7,1.0,107027
9834,2210,3715.0,1492.7,1.0,107027
9835,2465,11814.0,2034.3,1.0,108773
9836,2655,3208.0,189.7,3.0,92417
9837,2763,1706.0,729.6,1.0,67109
9838,2857,8206.0,75.9,1.0,58572
9839,2871,17119.0,387.9,1.0,89517
9840,2903,10979.0,2420.1,1.0,58572
9841,2907,31294.0,5490.0,1.0,58572
9842,3071,5337.0,63.0,2.0,76187
9843,3082,1660.0,22.4,2.0,76187
9844,3110,22535.0,265.5,2.0,76187
9845,3235,8762.0,113.8,4.0,73531
9846,3238,109.0,15.3,5.0,79934
9847,3275,11577.0,103.9,4.0,73531
9848,3593,376.0,1.6,7.0,55665
9849,3770,531.0,41.4,7.0,68216
9850,3832,299.0,4.6,6.0,78581
9851,3856,1757.0,95.7,1.0,97082
9852,3878,11970.0,461.8,1.0,65643
9853,4010,1401.0,12.2,6.0,50165
9854,4073,16452.0,169.8,2.0,70640
9855,4268,4965.0,42.0,6.0,50165
9856,4435,1093.0,10.9,3.0,53978
9857,4451,226.0,1.2,3.0,53978
9858,4464,505.0,1.0,8.0,54776
9859,4488,1559.0,17.2,3.0,53978
9860,4575,77.0,45.2,8.0,66465
9861,4607,1150.0,8.9,8.0,68181
9862,4629,0.0,0.0,8.0,68181
9863,5032,2419.0,13.4,7.0,72177
9864,5034,344.0,23.4,7.0,72177
9865,5071,146.0,2.9,7.0,72177
9866,5072,474.0,7.0,9.0,59235
9867,5101,4434.0,49.8,7.0,59401
9868,5142,806.0,11.6,7.0,72177
9869,5149,1950.0,17.1,7.0,72177
9870,5152,319.0,3.0,6.0,65638
9871,5156,9260.0,59.2,7.0,72177
9872,5343,718.0,6.1,7.0,59401
9873,5345,2165.0,16.7,7.0,59401
9874,5352,982.0,9.6,6.0,65638
9875,5354,2339.0,46.4,7.0,59401
9876,5441,812.0,9.9,3.0,57298
9877,5481,0.0,0.0,3.0,57298
9878,5680,2233.0,13.0,8.0,68121
9879,5843,2462.0,26.3,9.0,53640
9880,6021,383.0,26.2,,82210
9881,6105,18909.0,3106.9,,75433
9882,6107,19104.0,1130.6,,75433
9883,6268,10420.0,153.1,,67916
9884,6277,4099.0,68.8,,56773
9885,6426,3401.0,229.7,,80853
9886,6615,18821.0,1122.4,,139006
9887,6811,31824.0,579.4,,139006
9888,7009,12516.0,1140.7,1.0,80460
9889,7026,31695.0,5592.7,1.0,102229
9890,7040,24696.0,2736.7,1.0,80460
9891,7047,61619.0,4581.4,1.0,79982
9892,7092,6890.0,661.6,1.0,82502
9893,7202,41671.0,6946.1,1.0,82502
9894,7604,12082.0,3053.9,1.0,102229
9895,7657,11227.0,1704.4,1.0,102229
9896,7757,5593.0,869.3,1.0,100477
9897,7764,7908.0,1069.8,1.0,100477
9898,7834,17826.0,558.9,1.0,115850
9899,8037,23765.0,78.6,2.0,60493
9900,8048,12195.0,357.8,1.0,74684
9901,8072,251.0,425.3,1.0,57119
9902,8096,35190.0,899.3,1.0,66061
9903,8109,22235.0,1763.6,1.0,64987
9904,8204,18505.0,356.9,2.0,78963
9905,8210,16298.0,91.5,2.0,78963
9906,8212,176.0,80.8,2.0,78963
9907,8223,4254.0,126.9,2.0,78963
9908,8316,286.0,29.3,3.0,49367
9909,8353,399.0,128.0,3.0,49367
9910,8361,18472.0,235.1,3.0,49367
9911,8528,157.0,95.4,1.0,121076
9912,8530,7496.0,113.9,1.0,105801
9913,8872,19852.0,855.3,1.0,75352
9914,10013,28799.0,20208.6,1.0,214991
9915,10075,22252.0,46636.5,1.0,214991
9916,10474,12179.0,3074.5,1.0,44736
9917,10518,1071.0,120.0,1.0,130834
9918,10801,41370.0,4674.3,1.0,130834
9919,10914,297.0,47.0,2.0,60539
9920,10932,102.0,263.9,2.0,60539
9921,10986,1899.0,67.9,1.0,71330
9922,11003,44572.0,4144.6,1.0,104873
9923,11370,31580.0,8181.6,1.0,60271
9924,11378,38524.0,5772.2,1.0,60271
9925,11433,37021.0,9225.6,1.0,60271
9926,11530,28460.0,1549.1,1.0,104873
9927,11563,21919.0,3530.5,1.0,104873
9928,11576,12374.0,1050.6,1.0,104873
9929,11579,5214.0,1793.3,1.0,104873
9930,11726,19481.0,2978.2,1.0,88816
9931,11738,17972.0,1301.2,1.0,88816
9932,11752,9656.0,1004.1,1.0,88816
9933,11782,14965.0,1041.2,1.0,88816
9934,11784,25337.0,1790.0,1.0,88816
9935,11786,6359.0,426.6,1.0,88816
9936,11804,4671.0,625.5,1.0,104873
9937,11962,324.0,22.8,1.0,88816
9938,12042,225.0,20.0,6.0,61918
9939,12116,1712.0,17.2,7.0,53098
9940,12118,15508.0,189.6,2.0,81008
9941,12209,9978.0,1799.2,2.0,78464
9942,12308,14699.0,2515.9,2.0,60259
9943,12477,18060.0,105.9,3.0,66314
9944,12514,2807.0,40.7,2.0,71391
9945,12583,2269.0,67.3,2.0,71391
9946,12701,11526.0,77.4,6.0,57831
9947,12738,304.0,17.9,6.0,57831
9948,12746,948.0,25.8,2.0,60539
9949,12809,3612.0,27.5,3.0,51044
9950,12953,15374.0,28.2,7.0,53153
9951,13034,2021.0,32.1,4.0,53644
9952,13040,2337.0,9.4,4.0,50994
9953,13142,6522.0,35.7,2.0,49548
9954,13143,2681.0,24.0,1.0,57109
9955,13334,1065.0,14.1,2.0,58687
9956,13338,1110.0,1.8,2.0,56075
9957,13343,1675.0,11.5,8.0,56060
9958,13352,11.0,25.3,2.0,56075
9959,13464,1373.0,13.8,6.0,54527
9960,13492,11154.0,285.6,2.0,56075
9961,13493,1804.0,9.3,2.0,49548
9962,13623,18.0,17.5,4.0,47495
9963,13732,7799.0,91.4,3.0,54765
9964,13733,4811.0,20.5,6.0,54527
9965,13746,1954.0,27.2,3.0,52147
9966,13748,3876.0,112.9,3.0,52147
9967,13846,369.0,17.5,8.0,50348
9968,13904,10347.0,172.3,3.0,52147
9969,14030,1800.0,35.0,1.0,62207
9970,14126,608.0,409.6,1.0,56135
9971,14482,8303.0,54.8,4.0,53104
9972,14782,2270.0,15.9,4.0,49640
9973,14823,3624.0,18.0,4.0,56349
9974,14841,707.0,13.9,8.0,52126
9975,14842,1123.0,25.9,6.0,51837
9976,14846,775.0,8.8,1.0,53117
9977,14905,8407.0,779.1,3.0,53850
9978,15082,194.0,239.7,1.0,75468
9979,15209,12011.0,1028.7,1.0,75468
9980,15210,26241.0,2183.2,1.0,75468
9981,15234,13480.0,1643.9,1.0,75468
9982,15236,28574.0,993.6,1.0,75468
9983,15237,42561.0,678.4,1.0,75468
9984,15347,795.0,515.7,1.0,75091
9985,15349,1576.0,15.8,6.0,52757
9986,15357,1526.0,73.3,6.0,52757
9987,15368,383.0,776.2,1.0,75091
9988,15462,573.0,156.7,1.0,51467
9989,15647,223.0,303.3,1.0,64021
9990,15670,3125.0,31.6,1.0,64021
9991,15731,187.0,300.9,4.0,48336
9992,15762,905.0,26.1,3.0,50932
9993,15801,19018.0,113.6,4.0,57841
9994,15845,3108.0,38.7,7.0,53862
9995,15864,1623.0,17.1,7.0,50976
9996,15866,259.0,80.6,4.0,57841
9997,15944,2924.0,17.1,1.0,64021
9998,15956,2675.0,128.3,3.0,50932
9999,16035,146.0,100.7,1.0,73039
10000,16037,4573.0,50.7,1.0,73039
10001,16142,6771.0,62.3,1.0,53835
10002,16213,114.0,306.1,6.0,50175
10003,16260,377.0,15.7,6.0,50175
10004,16301,15418.0,55.8,4.0,51568
10005,16329,511.0,24.0,6.0,52057
10006,16360,1305.0,17.5,4.0,51236
10007,16421,2618.0,95.4,2.0,54694
10008,16426,3548.0,50.6,2.0,54694
10009,16501,1829.0,1065.2,2.0,54694
10010,16661,873.0,16.7,4.0,57841
10011,16668,3307.0,23.6,3.0,50932
10012,16670,47.0,114.0,8.0,52510
10013,16689,466.0,8.8,8.0,49640
10014,16727,250.0,22.4,7.0,51318
10015,16745,552.0,19.0,7.0,51318
10016,16948,1540.0,6.4,9.0,48180
10017,17058,1832.0,17.9,8.0,62851
10018,17094,2427.0,31.3,8.0,62851
10019,17103,12317.0,2312.0,2.0,60670
10020,17221,577.0,21.6,3.0,58380
10021,17241,12127.0,41.7,2.0,68998
10022,17244,2216.0,33.0,3.0,58380
10023,17552,20071.0,238.9,2.0,66876
10024,17776,264.0,1.2,3.0,53630
10025,17820,5616.0,24.0,4.0,52692
10026,17821,18402.0,53.2,6.0,70610
10027,17876,1919.0,399.9,7.0,54472
10028,17922,4772.0,60.6,4.0,52049
10029,18055,11742.0,211.5,2.0,68050
10030,18239,423.0,606.4,2.0,53214
10031,18346,2534.0,88.6,4.0,54716
10032,18351,600.0,629.2,2.0,68050
10033,18353,12730.0,104.2,4.0,54716
10034,18461,295.0,5.3,6.0,57575
10035,18505,21581.0,979.2,2.0,56985
10036,18509,13851.0,1863.1,2.0,56985
10037,18623,2645.0,18.1,2.0,57180
10038,18812,1557.0,19.1,8.0,61452
10039,18816,123.0,40.8,8.0,61452
10040,18854,1576.0,22.9,6.0,50930
10041,19012,6328.0,1390.9,1.0,101172
10042,19013,35134.0,2372.1,1.0,83368
10043,19057,17449.0,1526.8,1.0,92846
10044,19132,31378.0,5597.4,1.0,61829
10045,19137,8347.0,1332.8,1.0,61829
10046,19149,58055.0,9230.5,1.0,61829
10047,19320,54617.0,249.4,1.0,108215
10048,19344,11988.0,141.8,1.0,108215
10049,19363,17274.0,134.0,1.0,108215
10050,19380,50956.0,623.3,1.0,108215
10051,19505,3540.0,154.5,2.0,61575
10052,19607,23494.0,809.6,2.0,61575
10053,19702,55537.0,757.2,1.0,70792
10054,20004,1923.0,2134.2,1.0,106816
10055,20064,2175.0,4327.2,1.0,106816
10056,20118,7.0,262.4,1.0,102229
10057,20612,203.0,335.7,1.0,66642
10058,20684,1066.0,45.1,3.0,70353
10059,20748,38904.0,1653.6,1.0,57096
10060,20770,24560.0,1154.5,1.0,57096
10061,20838,302.0,43.2,1.0,100044
10062,21075,33726.0,897.4,1.0,95529
10063,21157,37749.0,190.1,1.0,74895
10064,21220,41051.0,735.0,1.0,74738
10065,21223,22392.0,3285.1,1.0,64357
10066,22469,1738.0,21.5,8.0,53452
10067,22480,647.0,97.7,9.0,82071
10068,22542,1761.0,32.9,6.0,62886
10069,58762,198.0,0.7,8.0,82191
10070,58770,1704.0,2.7,8.0,80515
10071,58779,458.0,0.6,3.0,66524
10072,59338,154.0,0.8,7.0,55578
10073,59405,31701.0,30.2,3.0,60126
10074,59451,149.0,0.2,7.0,54647
10075,59471,399.0,0.2,7.0,54647
10076,59489,341.0,0.2,7.0,54647
10077,59701,33533.0,28.6,5.0,60001
10078,59853,770.0,1.1,8.0,45599
10079,59917,4769.0,7.1,9.0,47487
10080,59927,345.0,0.6,5.0,68725
10081,60041,8659.0,348.1,1.0,99895
10082,60056,54524.0,1958.8,1.0,77937
10083,60072,1051.0,50.7,1.0,69641
10084,60077,27626.0,2649.2,1.0,77937
10085,60131,17834.0,1240.6,1.0,77937
10086,60152,12186.0,49.8,1.0,69641
10087,60193,39646.0,1675.1,1.0,77937
10088,60403,18653.0,1106.8,1.0,68225
10089,60446,40118.0,926.5,1.0,68225
10090,60479,925.0,8.8,1.0,61898
10091,60506,55542.0,1149.5,1.0,67922
10092,60606,3287.0,5769.5,1.0,77937
10093,60609,60939.0,3039.3,1.0,77937
10094,60629,110029.0,6245.6,1.0,77937
10095,60920,169.0,33.2,6.0,57597
10096,60946,404.0,3.6,3.0,71035
10097,60955,1655.0,7.3,8.0,57912
10098,61018,962.0,11.5,4.0,54743
10099,61061,6434.0,23.7,6.0,57128
10100,61080,10479.0,161.5,2.0,53553
10101,61115,22502.0,820.3,2.0,53553
10102,61257,1112.0,10.5,2.0,52525
10103,61260,964.0,6.4,2.0,59739
10104,61281,2460.0,24.6,2.0,59739
10105,61320,681.0,280.8,7.0,53797
10106,61413,932.0,11.3,2.0,58648
10107,61432,675.0,7.1,6.0,50832
10108,61437,743.0,7.1,9.0,56375
10109,61443,13736.0,54.4,2.0,58648
10110,61520,16703.0,42.0,6.0,50832
10111,61541,76.0,178.8,2.0,58048
10112,61542,3602.0,12.1,6.0,50832
10113,61744,1923.0,9.5,3.0,61174
10114,61770,1046.0,6.5,3.0,61174
10115,61882,653.0,6.7,6.0,58783
10116,61940,253.0,3.5,6.0,57659
10117,62002,31087.0,285.8,1.0,60115
10118,62009,1720.0,176.8,1.0,54510
10119,62022,1103.0,22.7,1.0,55010
10120,62074,1068.0,9.9,1.0,60115
10121,62089,439.0,219.5,6.0,45501
10122,62214,1332.0,8.0,8.0,62378
10123,62239,4595.0,224.9,1.0,59412
10124,62349,695.0,6.1,5.0,59776
10125,62373,203.0,2.2,9.0,58593
10126,62428,2915.0,11.7,9.0,97381
10127,62468,2492.0,13.6,9.0,97381
10128,62635,666.0,6.6,6.0,49419
10129,62692,2152.0,9.5,4.0,52865
10130,62839,6401.0,33.7,9.0,52329
10131,62851,150.0,2.1,9.0,50793
10132,62926,2373.0,11.4,6.0,51681
10133,63049,17314.0,264.8,1.0,55195
10134,63053,70.0,1067.7,1.0,55195
10135,63070,8169.0,231.7,1.0,55195
10136,63103,8893.0,1590.2,1.0,63316
10137,63334,8882.0,19.7,8.0,45058
10138,63344,1354.0,6.7,8.0,45058
10139,63357,6026.0,18.3,1.0,55061
10140,63390,11206.0,56.2,1.0,55061
10141,63458,101.0,1.3,9.0,49243
10142,63764,5204.0,10.4,3.0,48705
10143,63774,244.0,28.5,4.0,53227
10144,63877,3504.0,9.8,7.0,49792
10145,63880,151.0,371.3,7.0,46434
10146,63961,1720.0,7.6,5.0,46048
10147,64050,22614.0,651.4,1.0,57518
10148,64070,3464.0,34.0,1.0,57518
10149,64119,28513.0,817.3,1.0,60043
10150,64146,1618.0,129.5,1.0,57518
10151,64465,4663.0,18.9,1.0,52880
10152,64476,318.0,4.1,6.0,44338
10153,64505,13537.0,115.8,3.0,51741
10154,64636,295.0,4.7,8.0,40834
10155,64641,621.0,3.2,7.0,44052
10156,64654,54.0,7.5,8.0,40834
10157,64722,535.0,5.4,1.0,51168
10158,64855,2566.0,22.9,3.0,47246
10159,64873,843.0,7.6,6.0,41827
10160,65016,1508.0,11.6,3.0,56696
10161,65024,1183.0,4.6,3.0,56696
10162,65075,895.0,7.6,6.0,47083
10163,65082,1179.0,6.8,6.0,47083
10164,65233,12070.0,33.3,3.0,54107
10165,65329,486.0,5.8,8.0,48877
10166,65536,29238.0,27.8,6.0,48249
10167,65571,1770.0,3.8,9.0,39031
10168,65589,72.0,2.5,9.0,39031
10169,65676,400.0,9.6,9.0,43767
10170,65682,2007.0,5.2,8.0,46071
10171,65707,2230.0,9.0,6.0,41827
10172,65732,1073.0,7.9,8.0,43094
10173,66079,727.0,6.7,6.0,51709
10174,66090,2801.0,13.9,3.0,51625
10175,66442,16121.0,181.5,3.0,53971
10176,66536,4356.0,28.5,3.0,65218
10177,66621,679.0,1050.1,3.0,58412
10178,66751,668.0,5.5,7.0,50687
10179,66781,935.0,7.9,3.0,55543
10180,66932,96.0,0.5,9.0,67860
10181,67002,14711.0,154.0,2.0,57748
10182,67013,2782.0,13.7,2.0,51274
10183,67059,971.0,1.3,9.0,56167
10184,67213,22344.0,1330.9,2.0,61462
10185,67574,163.0,0.5,9.0,51405
10186,68015,1124.0,8.0,2.0,71628
10187,68022,25050.0,256.3,2.0,81570
10188,68040,431.0,4.7,2.0,71628
10189,68333,8631.0,28.8,6.0,56359
10190,68346,534.0,3.8,6.0,62848
10191,68354,954.0,3.7,8.0,82547
10192,68521,35592.0,950.6,2.0,66280
10193,68626,615.0,3.8,8.0,71971
10194,68718,1685.0,2.9,9.0,66048
10195,68757,770.0,2.3,8.0,62851
10196,68813,459.0,0.3,9.0,65823
10197,68825,1027.0,1.3,9.0,65823
10198,68835,610.0,2.4,3.0,62103
10199,68860,281.0,0.6,9.0,65823
10200,68878,415.0,1.2,7.0,54945
10201,68925,493.0,3.1,4.0,68330
10202,68970,1419.0,3.6,9.0,65987
10203,69125,316.0,0.5,9.0,78663
10204,69140,1831.0,2.0,9.0,90815
10205,69144,149.0,0.5,9.0,60135
10206,69150,376.0,0.9,9.0,90815
10207,69151,789.0,1.0,5.0,72970
10208,69356,1919.0,5.8,5.0,57327
10209,70052,3688.0,491.4,1.0,70185
10210,70139,0.0,0.0,1.0,67403
10211,70375,92.0,16.2,3.0,57643
10212,70653,3285.0,4.6,6.0,52717
10213,70805,27180.0,920.4,2.0,66726
10214,71023,3553.0,28.3,6.0,54025
10215,71068,3418.0,9.2,8.0,48274
10216,71104,14744.0,1439.2,2.0,64383
10217,71112,34682.0,313.0,2.0,56326
10218,71234,3587.0,11.7,3.0,49698
10219,71245,4707.0,258.7,4.0,50986
10220,71468,743.0,1.6,6.0,52510
10221,71474,512.0,8.7,4.0,50611
10222,71659,79.0,13.7,4.0,43046
10223,71676,546.0,2.0,7.0,46686
10224,71801,16894.0,21.6,6.0,42015
10225,71833,2001.0,4.9,8.0,44311
10226,72005,100.0,1.9,6.0,49638
10227,72086,11049.0,29.3,2.0,51952
10228,72106,5510.0,46.3,2.0,51017
10229,72117,14769.0,102.9,2.0,65851
10230,72459,1324.0,5.1,6.0,43536
10231,72573,216.0,5.7,9.0,38281
10232,72635,3913.0,51.8,7.0,46819
10233,72663,155.0,2.6,9.0,39075
10234,72752,343.0,1.1,2.0,42673
10235,72826,50.0,64.2,8.0,40613
10236,72847,2765.0,24.6,5.0,43838
10237,72941,5189.0,37.2,3.0,50348
10238,72958,6824.0,7.6,8.0,38982
10239,73008,20111.0,993.4,1.0,72954
10240,73114,18659.0,767.1,1.0,72954
10241,73446,8642.0,14.5,9.0,48734
10242,73544,226.0,0.7,9.0,60399
10243,73552,1559.0,5.3,3.0,51375
10244,73946,42.0,0.1,9.0,80911
10245,74071,136.0,7.0,1.0,50595
10246,74074,32132.0,94.2,4.0,47401
10247,74081,2022.0,22.9,1.0,45758
10248,74563,1957.0,4.0,9.0,42400
10249,74735,1650.0,4.0,9.0,43172
10250,74766,1543.0,5.5,7.0,46108
10251,75034,108525.0,837.4,1.0,77733
10252,75125,6326.0,35.1,1.0,57977
10253,75135,7363.0,45.7,1.0,50287
10254,75149,56473.0,1373.1,1.0,79626
10255,75163,2716.0,31.0,4.0,52297
10256,75182,6325.0,138.9,1.0,79626
10257,75203,17367.0,1417.7,1.0,79626
10258,75454,10467.0,210.8,1.0,86860
10259,75475,148.0,27.7,6.0,49380
10260,75550,681.0,3.0,8.0,55403
10261,75702,27698.0,782.5,3.0,66887
10262,75770,2925.0,9.4,4.0,52297
10263,75833,2944.0,4.6,8.0,62631
10264,75850,796.0,4.3,8.0,62631
10265,75859,2134.0,7.0,9.0,47097
10266,75934,219.0,11.4,6.0,49945
10267,75944,1100.0,10.7,5.0,50541
10268,76008,19338.0,100.7,1.0,74009
10269,76050,6212.0,19.6,1.0,55487
10270,76054,12280.0,1247.7,1.0,65765
10271,76060,8468.0,441.9,1.0,65765
10272,76061,37.0,9.5,1.0,55487
10273,76063,73216.0,545.7,1.0,65765
10274,76071,4589.0,234.8,1.0,59092
10275,76123,36245.0,1726.7,1.0,65765
10276,76201,28601.0,1979.5,1.0,77733
10277,76230,9896.0,10.1,6.0,50251
10278,76443,1914.0,5.2,3.0,54394
10279,76623,259.0,19.7,1.0,57977
10280,76648,2887.0,10.8,6.0,52054
10281,76821,4561.0,5.8,8.0,55707
10282,76856,3735.0,2.0,9.0,63450
10283,76861,1945.0,4.4,8.0,55707
10284,76866,537.0,0.7,8.0,41175
10285,76871,657.0,1.1,9.0,48235
10286,76955,192.0,1.5,3.0,65314
10287,76958,183.0,0.7,3.0,65314
10288,77020,26357.0,1474.5,1.0,73862
10289,77041,33941.0,707.8,1.0,73862
10290,77086,28636.0,1629.4,1.0,73862
10291,77090,40761.0,1914.0,1.0,73862
10292,77099,52294.0,3248.7,1.0,73862
10293,77316,26119.0,79.9,1.0,78644
10294,77367,80.0,38.2,4.0,35913
10295,77384,19467.0,430.4,1.0,78644
10296,77406,49261.0,293.2,1.0,73855
10297,77426,2524.0,11.0,6.0,73880
10298,77455,2194.0,4.0,4.0,55902
10299,77457,488.0,18.6,6.0,53090
10300,77465,7151.0,14.2,6.0,53090
10301,77623,648.0,15.9,1.0,64574
10302,77705,39236.0,63.9,2.0,50131
10303,77964,8395.0,5.6,8.0,71664
10304,77984,3972.0,9.8,8.0,71664
10305,78066,521.0,7.9,1.0,52854
10306,78109,39769.0,732.6,1.0,57096
10307,78130,77400.0,323.7,1.0,77224
10308,78148,22364.0,916.3,1.0,57096
10309,78225,14472.0,2849.4,1.0,57096
10310,78335,0.0,0.0,2.0,56833
10311,78358,653.0,480.6,2.0,68361
10312,78383,4296.0,10.8,6.0,51458
10313,78582,43074.0,25.5,4.0,32785
10314,78620,17590.0,39.4,1.0,64671
10315,78638,2133.0,7.2,1.0,58644
10316,78717,30657.0,921.6,1.0,72828
10317,78747,21021.0,341.5,1.0,91887
10318,78751,16197.0,2607.4,1.0,91887
10319,78832,3659.0,1.3,9.0,44642
10320,78836,228.0,0.4,7.0,55714
